record_id,fold,smiles,y_true,MW,heavy_atoms,identity_formal_charge,feature_array_row,source_feature_row,row_id,prepared_smiles,prepared_formal_charge,prepared_is_charged,native_cached,norm_l2,centered_norm_l2,member1_norm_l2,member2_norm_l2,PC1,PC2,PC3,PC4,PC5
nesso_9065f1b8f4a8d55bfa4f,0,NC(=O)CCc1ccc(Nc2ccnc(-c3ccccc3)n2)cc1,4.66,318.38,24,0,1897,2353,OADMET-0004080,NC(=O)CCc1ccc(Nc2ccnc(-c3ccccc3)n2)cc1,0,0,4.788265705108643,17.379232765758456,3.3176547315588247,16.71595856312526,4.755466416902927,-0.11162775808966052,-1.4524204668924776,-1.6151339943263798,-0.6679828286848832,-1.311017567235971
nesso_906746296a264721227b,1,CCn1ccnc1[C@H]1OCCC[C@@H]1NC(=O)c1ccc(Br)o1,4.87,368.231,22,0,1898,2354,OADMET-0006060,CCn1ccnc1[C@H]1OCCC[C@@H]1NC(=O)c1ccc(Br)o1,0,0,4.964834690093994,16.185352264032268,4.843434034435719,15.48496094493636,4.709735920899396,2.226719064980804,-2.5526488087150563,-1.1346591379904662,-2.784870304988326,0.30434295993180716
nesso_907d78f974b1bdaff4fa,1,Cc1c(N2CCC(C3CC3)C2)ncnc1N1CCC(C2CC2)C1,3.92,312.46100000000007,23,0,1899,2355,OADMET-0005914,Cc1c(N2CCC(C3CC3)C2)ncnc1N1CCC(C2CC2)C1,0,0,5.930074691772461,20.685894498453823,13.789462251781863,20.494163263765365,2.8098938270497498,-8.802563292054632,8.08609837760612,6.021168827482857,-0.33221045882591227,1.7004338242706492
nesso_90a316955dd2236da7ed,2,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,5.18,315.67799999999994,21,0,1900,2357,OADMET-0003576,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,0,0,5.744411945343018,22.121686701219446,14.78563735180738,21.745088258012025,4.064499865687898,-9.346633498617976,8.836167149357916,6.739423377084382,0.4835759422976633,0.5462491263673864
nesso_90b7367bad096a69c914,1,CC(C)(C(=O)N1CCCc2occc2C1)c1ccc(Cl)cc1,5.58,317.81600000000003,22,0,1901,2358,OADMET-0003533,CC(C)(C(=O)N1CCCc2occc2C1)c1ccc(Cl)cc1,0,0,5.348162651062012,18.08737276790938,8.325705554136942,17.74938102186248,3.480305588027865,-6.60165636988592,4.348935711875971,2.071619827895786,0.4409749368806674,0.41546211597220134
nesso_90bfa89b129073379bab,0,Cc1ccc(C(=O)Nc2ncnc3c2c(C)c(C)n3CC2CCCO2)s1,4.6,370.4780000000002,26,0,1902,2360,OADMET-0004238,Cc1ccc(C(=O)Nc2ncnc3c2c(C)c(C)n3CC2CCCO2)s1,0,0,5.687256813049316,14.502704125329638,6.814956394987425,14.24036207743081,2.745999790699878,-4.665810165608134,2.0873975047028934,0.1746368792643599,-3.5404552953867485,2.0895306440371515
nesso_90d5ce9b7c000b073e9c,1,Cc1ccccc1C(C)Cc1nc(-c2ncoc2C)no1,4.61,283.33099999999996,21,0,1903,2361,OADMET-0006002,Cc1ccccc1C(C)Cc1nc(-c2ncoc2C)no1,0,0,5.478291988372803,16.665683665892384,9.516415947403413,16.340707857238566,3.2750998116048304,-7.335874030291222,5.306786126107644,1.4234432797202485,-1.5703003132041777,-0.8914637870423413
nesso_90d8db8563b8dacd1fd8,3,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,4.18,312.41300000000007,23,0,1904,2362,OADMET-0003575,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,0,0,4.463925838470459,21.96837584177215,7.115748124152002,19.84987510748512,9.412332088414695,4.387472274229154,-4.155756285291956,-0.16075363315934035,3.434675970853203,-0.5670224742249608
nesso_90dfd3a40e27fe75d425,3,Cc1nc(C(=O)N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cs1,3.61,413.49300000000017,29,0,1905,2363,OADMET-0001070,Cc1nc(C(=O)N2CC[NH+](C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cs1,1,1,5.004457473754883,13.130375308770324,5.004548811773368,11.964459618633922,5.409109148764111,-1.7514078662465775,-1.0332532921955644,-2.9767317139787237,-1.9716742327977095,0.41541242230862396
nesso_90e259637118d32908db,4,NCCO,2.86,61.083999999999996,4,0,1906,2364,OADMET-0002049,[NH3+]CCO,1,1,5.198913097381592,38.26304898863916,31.463663851380023,36.32542639655053,12.021826608955482,28.734983247331172,4.269208294807688,4.979200893414279,-2.7713722330748407,2.8391495886726847
nesso_90e786145b4b95a031d1,2,COc1ccc(C(C)(C)c2noc(-c3cc(C)[nH]n3)n2)cc1OC,4.65,328.37200000000007,24,0,1907,2365,OADMET-0004993,COc1ccc(C(C)(C)c2noc(-c3cc(C)[nH]n3)n2)cc1OC,0,0,5.332822322845459,14.561392332943589,5.159530132964261,14.24244999547017,3.0309676343438645,-4.186146277611367,1.1508579432933272,-1.1624171497186548,-2.007036153086285,0.9861728561952189
nesso_90ec00fbc856a3c6a55f,3,O=C(CN1C(=O)c2cccc3cccc(c23)C1=O)N1CCCCCC1,5.23,336.39100000000025,25,0,1908,2366,OADMET-0001926,O=C(CN1C(=O)c2cccc3cccc(c23)C1=O)N1CCCCCC1,0,0,5.082906723022461,19.012783404383452,5.167955999814281,18.387683178500442,4.835187701536588,2.2021153689944404,-1.9526782076288138,1.4393942776120188,-1.3933222233531026,1.7210306434648086
nesso_911126cd5bdbc5f7ab12,1,CC(C)(CC#N)CS(=O)(=O)N1Cc2ccccc2C2(CC2)C1,5.31,318.4420000000002,22,0,1909,2369,OADMET-0003245,CC(C)(CC#N)CS(=O)(=O)N1Cc2ccccc2C2(CC2)C1,0,0,5.677035808563232,16.73957119352896,6.68581841267841,16.174080471983796,4.314204982266948,-2.4697859995903793,0.6486947790105831,2.161083538170585,-1.6124079424596736,5.193187827041484
nesso_9127ffab525c03e9324d,4,CN(C)c1ccc(-c2cn(Cc3ccccc3C#N)nn2)cc1,5.37,303.36899999999997,23,0,1910,2370,OADMET-0005166,CN(C)c1ccc(-c2cn(Cc3ccccc3C#N)nn2)cc1,0,0,5.212732315063477,15.857885804081713,7.439470586057029,15.492114453399743,3.3862858618343314,-6.1585991656962635,3.5727761159906413,-0.16825714191516047,-1.3856673553024388,-1.0153771905512687
nesso_913aefd11aca52d0d6e6,1,CC(C)(C(=O)N1CCC(C(=O)Nc2ccc3c(c2)OCO3)CC1)c1cccc2ccccc12,5.84,444.5310000000003,33,0,1911,2371,OADMET-0002797,CC(C)(C(=O)N1CCC(C(=O)Nc2ccc3c(c2)OCO3)CC1)c1cccc2ccccc12,0,0,5.574412822723389,17.247119967412566,9.31987135241532,16.91660283644328,3.360311837368738,-7.040066172385635,4.960872649854226,1.1432115958617688,-1.227337746003971,-1.6856168031114946
nesso_9152ca0dbc345ead0bfb,0,Brc1cccc2c1CCC2NCc1noc2c1COCC2,5.06,349.2280000000002,21,0,1912,2372,OADMET-0004753,Brc1cccc2c1CCC2[NH2+]Cc1noc2c1COCC2,1,1,4.854351997375488,21.416060535395626,9.033606401151285,20.489804764806458,6.230212641302432,7.554895131979914,-3.9691445337593763,1.4349173131796091,-1.3209462208387643,-0.05431420027855055
nesso_9191ee76313c694a954a,1,CCCc1c(C(=O)OCc2nnc3n2CCCCC3)nnn1-c1cccc(Cl)c1,5.07,414.89700000000005,29,0,1913,2373,OADMET-0005196,CCCc1c(C(=O)OCc2nnc3n2CCCCC3)nnn1-c1cccc(Cl)c1,0,0,5.048041343688965,17.70669041463663,7.131353935367661,17.005880002610812,4.93223385258509,-5.8814699768177485,3.1553321700996717,0.42170465538526425,1.502116914537266,-0.6195066818756988
nesso_91b83d078f8c571b704b,3,O=C(NCC(O)c1ccc(Cl)c(F)c1)C1CC(c2c(F)cccc2F)=NO1,4.47,398.76800000000003,27,0,1914,2375,OADMET-0005217,O=C(NCC(O)c1ccc(Cl)c(F)c1)C1CC(c2c(F)cccc2F)=NO1,0,0,5.138657569885254,19.60826760796378,9.56277829116664,19.207031682201233,3.9464024813036525,-7.110887538553779,5.110596138803347,2.1026783348193567,1.8292341008114643,-1.862648541165563
nesso_91bf72af75f9c47eee95,4,O=C(c1ccc(Cl)c([N+](=O)[O-])c1)N1CCN(c2ccccc2F)CC1,1.97,363.77600000000007,25,0,1915,2377,OADMET-0001931,O=C(c1ccc(Cl)c([N+](=O)[O-])c1)N1CCN(c2ccccc2F)CC1,0,0,5.47196102142334,22.26612217138248,13.44808001724038,21.933239803878845,3.835777399234103,-8.77541320950187,8.040664099786575,5.000041892761534,1.641378150616806,-2.4357890646275617
nesso_91e27970dab43613a166,1,COc1ccc2c(c1)OC(C)(C)CN(C(=O)c1ccc(C)c(C)n1)C2,5.15,340.4230000000001,25,0,1916,2378,OADMET-0005105,COc1ccc2c(c1)OC(C)(C)CN(C(=O)c1ccc(C)c(C)n1)C2,0,0,5.439828395843506,16.101828871864857,7.941129719189901,15.812668935294727,3.0378272106204123,-6.4896260243382455,3.929182142644324,1.1144814925870818,-1.3992276661508123,0.9279267531201982
nesso_91e5053ba9ce5341a023,3,COc1ccc2c(c1)C(Nc1nccc3nccnc13)CCC2,5.0,306.36900000000014,23,0,1917,2379,OADMET-0005265,COc1ccc2c(c1)C(Nc1nccc3nccnc13)CCC2,0,0,5.2608418464660645,15.020029763111065,7.3980382670853935,14.610562117150808,3.4832124117859813,-6.131876684925887,3.330616238757247,-0.14407023266082444,-1.9783244363659154,-0.04106213947953319
nesso_921e6c3d8a77e5d6b301,1,COc1ccccc1CC1CCCN1C(=O)Cc1cnn2ccccc12,5.3,349.43399999999997,26,0,1918,2380,OADMET-0002625,COc1ccccc1CC1CCCN1C(=O)Cc1cnn2ccccc12,0,0,5.294038772583008,15.45245957291334,6.069090376384668,15.11224071502941,3.224699586555077,-5.2726903412976585,2.4028943792830413,-0.3310602946906914,-1.2804080440193253,0.44141681260076004
nesso_921f877560389db5ab54,3,CC(C)C[C@@H](NC(=O)c1cccc(-c2ncc[nH]2)c1)C(N)=O,3.32,300.3620000000001,22,0,1919,2381,OADMET-0001194,CC(C)C[C@@H](NC(=O)c1cccc(-c2ncc[nH]2)c1)C(N)=O,0,0,4.754644393920898,18.172279682350823,4.374253643683563,16.584161459586728,7.429491068433871,1.9093785842223823,-3.2623186268467004,-1.5117756833353542,1.0341641044043555,0.24019373035808111
nesso_922c997e3623237d6793,4,COc1cccc(NC(=O)N2CCCC(N(CCCN3CCCC3)C(=O)C(C)C)C2)c1,3.57,430.5930000000003,31,0,1920,2382,OADMET-0001472,COc1cccc(NC(=O)N2CCCC(N(CCC[NH+]3CCCC3)C(=O)C(C)C)C2)c1,1,1,4.864800453186035,21.257063990928643,8.568889493773199,19.69241227942651,8.004478004937434,6.2717501837706795,-4.8934900906451055,-0.4868522408449664,1.122462033825665,-0.4821907787647241
nesso_9230969a695df1f787f3,2,CC(C(=O)NC(N)=O)N1CCCC(Nc2ccccc2)C1,4.86,290.367,21,0,1921,2383,OADMET-0005038,CC(C(=O)NC(N)=O)[NH+]1CCCC(Nc2ccccc2)C1,1,1,4.346218109130859,23.817737402790524,13.247027080892927,22.110112802445894,8.855931732539766,11.270726339606451,-5.585175693350481,0.34964455631429514,-0.8527822352048641,-2.7133168214440087
nesso_923ed243f1d2e53d88cb,4,CCCCCNC(=N)NN=Cc1c[nH]c2ccc(OC)cc12,2.13,301.3940000000001,22,0,1922,2384,OADMET-0003742,CCCCCNC(=[N-])NN=Cc1c[nH]c2ccc(OC)cc12,-1,1,5.622872352600098,16.223714426051963,8.438886934880422,15.727739316035695,3.980844858181685,-6.384624309875544,3.9552153164004875,0.994417050365833,-2.2942537080135597,0.41126526343050696
nesso_926467ce2a1c75a4ce8f,3,CNC(=O)CNc1cccc(-c2cn(Cc3cc4ccc(F)cc4[nH]c3=O)nn2)c1,4.1,406.42100000000005,30,0,1923,2386,OADMET-0004394,CNC(=O)CNc1cccc(-c2cn(Cc3cc4ccc(F)cc4[nH]c3=O)nn2)c1,0,0,5.011704921722412,15.662705428831357,3.9771020957406753,14.128801834671505,6.75997781556466,-0.6665168134377526,-1.9329451233558208,-2.3032140931307126,0.18559871227866265,0.838010246925325
nesso_927871fee6d9002eb9ea,1,CC(C)NC(=O)NCCN(C1CCOCC1)C1CCN(S(C)(=O)=O)CC1,3.16,390.5500000000001,26,0,1924,2388,OADMET-0001456,CC(C)NC(=O)NCC[NH+](C1CCOCC1)C1CCN(S(C)(=O)=O)CC1,1,1,4.693252086639404,26.396902167500716,13.346546419891377,24.354544773289618,10.180991745720814,10.815193003965138,-6.330943195964653,2.623830680666393,2.790638831681928,0.5341395125534317
nesso_9283709df0e1fc704ae2,4,CN(C)C(=O)C(Cc1ccccc1)NCc1cccc2[nH]ccc12,4.85,321.42400000000004,24,0,1925,2389,OADMET-0005996,CN(C)C(=O)C(Cc1ccccc1)[NH2+]Cc1cccc2[nH]ccc12,1,1,4.732353210449219,14.640207524821044,5.7790525560582395,13.939610617742998,4.474699117877466,-0.05536217194535499,-1.4368040621254838,-3.527652061638635,-2.90887538591542,-2.662321616403309
nesso_928c1dd1a23b59a49f18,4,COc1ccc(CC(=O)NCC2CCC3(CCOCC3)CO2)c(C)c1,3.56,347.4550000000001,25,0,1926,2390,OADMET-0005799,COc1ccc(CC(=O)NCC2CCC3(CCOCC3)CO2)c(C)c1,0,0,4.781423568725586,23.352352192613296,8.419170121424958,20.55044323512659,11.091061074923845,2.9576123040157403,-3.847684125402242,1.3178716414915743,5.8932432704342155,2.5654296070460347
nesso_929c01844f34f081425b,1,CC1CCCN(S(=O)(=O)c2cccc3c2OCC3)C1C(=O)O,4.41,325.3860000000001,22,0,1927,2393,OADMET-0005942,CC1CCCN(S(=O)(=O)c2cccc3c2OCC3)C1C(=O)[O-],-1,1,4.979721546173096,17.2215704861304,2.703169895553555,16.34529491621346,5.423451309891516,-1.6504903576754066,-0.7217656738882263,-0.5375145810617351,0.30784383129689785,1.0852574165220086
nesso_92c0cbb2870866b6ee92,3,CC1(C)CC1C(=O)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,4.57,384.47000000000014,28,0,1928,2394,OADMET-0001214,CC1(C)CC1C(=O)N1CC[NH+](C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1,1,4.851644515991211,15.089716228767111,5.226783675112929,13.512794014587604,6.71594623147349,-2.212902237205982,-0.8768726855496132,-3.021105850590474,0.4215261551513777,-0.6176949882865291
nesso_92cb2cca594543b00793,3,CCOCCC1(CN(Cc2cc[nH]n2)c2ncnc(C)c2F)CC1,4.81,333.4110000000002,24,0,1929,2395,OADMET-0004740,CCOCCC1(CN(Cc2cc[nH]n2)c2ncnc(C)c2F)CC1,0,0,5.221315383911133,15.381921885770414,3.268739834264684,14.68327263769906,4.583123994279551,-1.9655840254177335,-0.3597929423183672,-0.7115305749454979,-1.3875180440049033,1.699202804035713
nesso_92dd50be189871ba2801,0,CN(C(=O)Cn1c(-c2ccccc2)nc2ccccc21)c1cccnc1,4.65,342.4020000000001,26,0,1930,2396,OADMET-0005645,CN(C(=O)Cn1c(-c2ccccc2)nc2ccccc21)c1cccnc1,0,0,4.6446428298950195,17.774299743963148,5.486446958962321,17.080401715470696,4.917886601620071,-3.311189998221691,0.6042878827763217,-2.073414880682526,0.21980262633609654,-3.097997687539959
nesso_92e1a59770ec010ebe6e,4,CN1CC(CNC(=O)c2ccc(=O)n(-c3ccc(F)cc3)c2)Cc2ccccc21,4.95,391.44600000000014,29,0,1931,2397,OADMET-0005168,CN1CC(CNC(=O)c2ccc(=O)n(-c3ccc(F)cc3)c2)Cc2ccccc21,0,0,5.116625785827637,18.06718168667089,7.270161903832559,17.365163239402058,4.98740010106422,-5.883666397631292,3.181727831378451,0.8476404189937732,1.9043620925781526,-0.07742744432859344
nesso_92f00cdd7651c0951c72,3,O=C(Cc1cccc(C(F)(F)F)n1)N1CCCC(n2ccnn2)C1,4.7,339.32099999999997,24,0,1932,2398,OADMET-0005249,O=C(Cc1cccc(C(F)(F)F)n1)N1CCCC(n2ccnn2)C1,0,0,4.7018327713012695,19.085458571704105,4.194857941569535,17.21040110685204,8.24965591000617,0.24730934107495475,-2.5190646132447325,-1.1683679830872802,2.881157074524759,0.5089888173492976
nesso_92f6c802f5dbb9f28a6f,2,CCC1(CO)CCCN(C(=O)Nc2ccc3c(c2)N(C)CC3)C1,4.83,317.43300000000016,23,0,1933,2399,OADMET-0003816,CCC1(CO)CCCN(C(=O)Nc2ccc3c(c2)N(C)CC3)C1,0,0,4.911231517791748,18.834104757674112,7.209470760610745,17.832090139742853,6.061358203499301,5.410921414200824,-4.001132401043965,-0.4743978886298268,-1.51981613123252,0.006800103578481598
nesso_92fdca2359c213867887,0,COc1ccc(C(=O)N(C)C(C)Cc2ccccc2C)cc1S(=O)(=O)N1CCOCC1,5.76,446.5690000000003,31,0,1934,2400,OADMET-0002733,COc1ccc(C(=O)N(C)C(C)Cc2ccccc2C)cc1S(=O)(=O)N1CCOCC1,0,0,5.605703830718994,16.054171242912535,8.729011816318595,15.867719185936963,2.4396520516269944,-6.898036455594451,4.6072618207194855,1.4080108423257074,-1.6170480386670651,0.6606288108851632
nesso_930481fb8c911b7776b6,2,O=C1CCC(c2cccc(NS(=O)(=O)c3cccc(F)c3)c2)N1,4.66,334.372,23,0,1935,2401,OADMET-0004890,O=C1CCC(c2cccc(NS(=O)(=O)c3cccc(F)c3)c2)N1,0,0,4.555747032165527,18.891907538887807,4.741033388717376,17.23428814894922,7.7384418623437625,-0.8995794866051916,-1.730536074548139,-2.168398091503061,3.0259117403282247,-1.4498875545279997
nesso_93054ad35b60162ea14f,0,O=S(=O)(Cc1cc(Cc2ccccc2)on1)c1ccccc1,4.77,313.378,22,0,1936,2402,OADMET-0004739,O=S(=O)(Cc1cc(Cc2ccccc2)on1)c1ccccc1,0,0,4.6239728927612305,17.395838456950333,5.236283916733906,16.623911934195938,5.124524136386712,-2.868944290427165,0.12320614930699966,-2.6594094674093443,0.6397845781759706,-3.128187224271793
nesso_9319cf2d78f62917b323,3,Cn1nc(CNC[C@@H](O)c2ccc(Cl)cc2)c2ccccc21,5.07,315.80400000000003,22,0,1937,2403,OADMET-0005941,Cn1nc(C[NH2+]C[C@@H](O)c2ccc(Cl)cc2)c2ccccc21,1,1,4.97828483581543,15.850741013321759,6.5497355727060205,15.215381112996024,4.442765834216833,-5.3658884144370065,2.4269840150937325,-1.0910921644158327,-0.005437298108214306,-1.5555161692689046
nesso_931a6be14c9f20ad06a3,3,COCC1CN(C(=O)C2(S(=O)(=O)c3ccccc3)CCCCC2)CC(C)(C)O1,5.19,409.54800000000034,28,0,1938,2404,OADMET-0003238,COCC1CN(C(=O)C2(S(=O)(=O)c3ccccc3)CCCCC2)CC(C)(C)O1,0,0,5.0338826179504395,17.868641002262724,3.8534573614545233,16.754258791914523,6.211533111986091,-2.5925869365569882,-0.18233279087295223,0.006952065925768525,1.6243316749509842,1.764760755558104
nesso_936a54fbf76028fe285d,2,COC(=O)c1cc(C)c2c(c1)CCCN2C(=O)c1cc(OC)no1,4.8,330.34000000000003,24,0,1939,2406,OADMET-0005015,COC(=O)c1cc(C)c2c(c1)CCCN2C(=O)c1cc(OC)no1,0,0,4.710777282714844,16.682380784249915,3.3945709673125566,15.211166543546234,6.849981095974685,-0.4209356225078692,-1.9979915709133156,-2.180390073152138,0.6863292946864697,-0.23781578787316449
nesso_93752e314e066bf848e2,0,CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,4.42,373.45700000000016,27,0,1940,2407,OADMET-0003577,CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,0,0,4.9283952713012695,18.10230865192763,3.9316374932921367,16.756577140211046,6.849138710364286,1.7952593292073282,-2.7910452370157843,-0.9159784374408392,0.7171636241216007,0.7459970867912367
nesso_937fb9c0d6a3a58f102a,2,CNC(=O)C1(NC(=O)c2nccn2C)CCCCC1,3.33,264.32899999999995,19,0,1941,2408,OADMET-0001238,CNC(=O)C1(NC(=O)c2nccn2C)CCCCC1,0,0,4.190217018127441,26.104757214164387,12.278460657597366,23.595246123842198,11.167932197402406,9.458976274778038,-5.866326707939942,1.4519703834521034,4.112783853164074,-1.258141030996667
nesso_9385f46c94efa35fda23,4,CC(NC(=O)N1CCOCC1C1CCCO1)c1cccc(F)c1F,4.41,340.37,24,0,1942,2409,OADMET-0005825,CC(NC(=O)N1CCOCC1C1CCCO1)c1cccc(F)c1F,0,0,4.629412651062012,21.50717250088101,6.945740324354458,19.303500150751255,9.483319614596912,3.286307488581002,-4.272384240609734,-0.6687533041634982,3.9368983609524113,0.473662347506032
nesso_938bd120c2d5a85c7d52,2,Cc1ccnc(N)c1,2.9,108.144,8,0,1943,2410,OADMET-0002076,Cc1ccnc(N)c1,0,0,3.9244961738586426,30.000656886102455,18.676693870301005,27.828855987914057,11.20688127899937,16.313730001801602,-6.587667890580981,2.7490292158381524,1.0314014107977783,-4.180653681277322
nesso_93a30e7e8faafff99c45,3,Cn1nnc(CNS(=O)(=O)c2ccc(C(C)(C)C)cc2)n1,5.07,309.395,21,0,1944,2411,OADMET-0005965,Cn1nnc(CNS(=O)(=O)c2ccc(C(C)(C)C)cc2)n1,0,0,4.760210037231445,16.172231745652308,4.870563414706724,15.042098983439907,5.939388672875381,-2.990823708978275,0.34327242534207825,-2.28910173548328,0.6172242339397718,-1.8070445423921608
nesso_93b9c1c2d716a530bcb8,4,CC(C)Oc1cncc(C(=O)N2CC(C)OCC2c2ccccc2)c1,4.83,340.423,25,0,1945,2412,OADMET-0005907,CC(C)Oc1cncc(C(=O)N2CC(C)OCC2c2ccccc2)c1,0,0,5.151834487915039,16.579584496876354,4.64571711000067,16.198170109720987,3.535803612420284,-3.8447959989132716,1.1055443279375372,-0.5198988057407363,-0.9556225222629902,0.18757595938299199
nesso_94028d0820b0c944d9b7,2,Cc1cccc(C)c1N,2.57,121.183,9,0,1946,2413,OADMET-0002161,Cc1cccc(C)c1N,0,0,4.231126308441162,54.899421579541055,47.49083301988474,54.089104752390114,9.39761867991821,45.42748893575944,7.745101047244255,5.762912356528376,-4.276134961576518,-5.3275333518563315
nesso_9474265283cdf1ed4429,0,O=C(O)c1cc(Cl)ccc1O,2.33,172.567,11,0,1947,2416,OADMET-0002205,O=C([O-])c1cc(Cl)ccc1O,-1,1,4.743896484375,22.887655208754673,10.830850062579218,21.97728879822662,6.390894932181056,8.604526349198863,-3.977523345536481,2.7254820515352804,-2.090095869642701,-0.07924869104372834
nesso_9488ed207b0172efb5ab,1,OCCNCCO,2.6,105.137,7,0,1948,2417,OADMET-0002067,OCC[NH2+]CCO,1,1,4.37482213973999,70.4025455524054,63.88946916202332,69.7525899935056,9.544349608874388,60.07795735122741,19.67015115499346,1.4721451807837518,-2.351566606498424,-2.803194746479711
nesso_94c2387666bd639102d4,1,CCN1CCN(C(=O)C(C)(C)c2csc(-c3c(Cl)cccc3Cl)n2)CC1=O,5.29,426.36900000000014,27,0,1949,2418,OADMET-0003230,CCN1CCN(C(=O)C(C)(C)c2csc(-c3c(Cl)cccc3Cl)n2)CC1=O,0,0,5.1491241455078125,15.119479341068201,4.136050078002546,14.680590733130241,3.61647774378864,-3.3320070388635936,0.6439382192445601,-1.4088400759025097,-1.5062129486075904,0.09383864924238053
nesso_94dea1034614432844fa,1,COC(=O)c1c(S(=O)(=O)N[C@H]2C[C@H](c3ccc(Cl)cc3)C2)c(C)nn1C,5.08,397.8840000000002,26,0,1950,2419,OADMET-0004998,COC(=O)c1c(S(=O)(=O)N[C@H]2C[C@H](c3ccc(Cl)cc3)C2)c(C)nn1C,0,0,5.376648902893066,16.449857172885466,4.212336662217765,15.766701739394131,4.691366247620996,-0.14781277242570756,-1.2779898067713569,0.5582679320452322,-1.5732729389057152,3.279030599394046
nesso_94e3dbcacfe818ee719c,3,O=C(N[C@@H]1CCCc2c(F)cc(F)cc21)c1cc2n(n1)CCO2,4.81,319.3110000000001,23,0,1951,2420,OADMET-0005003,O=C(N[C@@H]1CCCc2c(F)cc(F)cc21)c1cc2n(n1)CCO2,0,0,5.4466118812561035,19.06200826147321,9.845810518234202,18.61786480159258,4.090876335223652,7.230454764978454,-2.845704031597802,1.85377537122739,-4.953828823316991,1.5450035169318888
nesso_950480cea024ee833804,0,CCn1cc(CNC(=O)c2cccc(S(=O)(=O)N(C)CCO)c2)cn1,3.16,366.44300000000015,25,0,1952,2422,OADMET-0001220,CCn1cc(CNC(=O)c2cccc(S(=O)(=O)N(C)CCO)c2)cn1,0,0,4.8950090408325195,21.110055000611755,8.906031769840324,19.02325671464498,9.151509498305074,6.754841916228214,-4.788451675153226,1.1415643363138643,0.7666576149113999,2.2589341628236412
nesso_950c27ced0893a10c205,3,Cc1[nH]c2ncnn2c(=O)c1CCOC(=O)c1cncc(C(C)C)c1,1.96,341.37100000000004,25,0,1953,2423,OADMET-0003369,Cc1[nH]c2ncnn2c(=O)c1CCOC(=O)c1cncc(C(C)C)c1,0,0,4.864521026611328,18.35504518232469,6.026307316906542,16.141974676507164,8.73752466023314,2.9426853299471807,-3.903844787434725,-1.6806190680289819,1.396566550209506,0.7141660752666495
nesso_9516fb2af51ed499090e,2,C=CC(=O)Nc1ccc(CCC(=O)NCC(C)c2nc(C)cs2)cc1,4.13,357.479,25,0,1954,2424,OADMET-0001777,C=CC(=O)Nc1ccc(CCC(=O)NCC(C)c2nc(C)cs2)cc1,0,0,4.609102725982666,17.11498081479308,6.03423649248287,16.03367241485559,5.986978969717033,-3.5534285376922004,0.35543672579036595,-2.8624845429446735,1.6156965154735579,-2.868780164277434
nesso_95266b84d5c447202a6b,2,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,4.06,518.0880000000001,22,0,1955,2426,OADMET-0003787,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,0,0,5.424306869506836,16.97745825298695,9.620975743973313,16.647714086871762,3.3298204776963987,-7.302598331325669,5.402312437489499,1.522439978197627,-1.3677455225262876,-1.339630444328143
nesso_952a1d36e4f23c06a6f8,2,Cc1ccc(-c2noc(C3(C#N)CCOCC3)n2)cc1Cl,4.21,303.749,21,0,1956,2427,OADMET-0005049,Cc1ccc(-c2noc(C3(C#N)CCOCC3)n2)cc1Cl,0,0,4.983416557312012,15.57801136299578,3.9212288550369316,14.944950834302126,4.39578008843911,-3.089394885903384,0.04361228903415085,-1.9593725862840303,-0.8135899030430884,-0.27448437938175496
nesso_952b63e3fe2796d926f4,0,O=C(Nc1ccc(C(=O)N2CCOCC2)c(Cl)c1)c1cc(-c2cccnc2)nc2ccccc12,4.58,472.9320000000001,34,0,1957,2428,OADMET-0005554,O=C(Nc1ccc(C(=O)N2CCOCC2)c(Cl)c1)c1cc(-c2cccnc2)nc2ccccc12,0,0,5.8466339111328125,19.59295162563125,11.980470168423787,19.361160042565746,3.00486858456103,-8.223494206980783,6.860835495062562,4.646618671455508,-0.005800323707245036,1.2147345705006503
nesso_955c2d061463a621ed88,2,Cc1nc(C)c(CNC(=O)CC2CCOC2)s1,3.42,254.35499999999993,17,0,1958,2429,OADMET-0001117,Cc1nc(C)c(CNC(=O)CC2CCOC2)s1,0,0,4.42352294921875,23.633663833366658,8.749768426136201,21.30526216455873,10.22916762439669,5.500950635595078,-4.834245124281827,0.8282011381015071,4.308968412824385,0.37728545335735586
