feature_row,original_id,identity_canonical_smiles,prepared_smiles,pEC50,role,nearest_development_similarity,nearest_development_id,nearest_development_smiles,nearest_development_pEC50
2491,OADMET-0001413,O=C(c1ccc2[nH]ccc2c1)N1CCC(Cc2nncn2Cc2ccccc2)C1,O=C(c1ccc2[nH]ccc2c1)N1CCC(Cc2nncn2Cc2ccccc2)C1,3.4,lockbox_primary,0.8870967741935484,OADMET-0001412,O=C(c1ccc2cc[nH]c2c1)N1CCC(Cc2nncn2Cc2ccccc2)C1,4.11
2496,OADMET-0005476,COc1cccc(CC(=O)N2CCC(c3ccccc3OC)C2)c1,COc1cccc(CC(=O)N2CCC(c3ccccc3OC)C2)c1,5.3,lockbox_primary,0.4696969696969697,OADMET-0003353,COc1ccccc1C1CCN(C(=O)c2nccc3cccnc23)C1,5.64
2503,OADMET-0000950,Cc1nc(C(C)NC(=O)c2cccn2C)c(C)s1,Cc1nc(C(C)NC(=O)c2cccn2C)c(C)s1,3.79,lockbox_primary,0.3333333333333333,OADMET-0005648,COc1cccc(OC)c1C(=O)NC(C)c1csc(C)n1,4.53
2504,OADMET-0001550,O=Cc1c(Cl)nc(Oc2ccccc2)n1-c1ccccc1,O=Cc1c(Cl)nc(Oc2ccccc2)n1-c1ccccc1,5.04,lockbox_primary,0.3148148148148148,OADMET-0001513,Cc1nn(-c2ccccc2)c(Sc2ccc(Cl)cc2)c1C=O,4.98
2505,OADMET-0005519,Nc1nc(COC(=O)c2cncc(-c3ccccc3)c2)nc2ccccc12,Nc1nc(COC(=O)c2cncc(-c3ccccc3)c2)nc2ccccc12,4.81,lockbox_primary,0.3230769230769231,OADMET-0001676,O=Cc1ccc(OC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc1,3.94
2507,OADMET-0004863,Cc1ccc(CN(C(=O)c2ncc(F)cn2)C(C)C)cc1,Cc1ccc(CN(C(=O)c2ncc(F)cn2)C(C)C)cc1,4.9,lockbox_primary,0.2978723404255319,OADMET-0002319,Cc1ccc(SC(C)C(=O)O)cc1,3.0
2512,OADMET-0002693,COc1ccc(N(C(=O)c2ccccc2)C(C(=O)NC2CCCCC2)c2ccccn2)cc1,COc1ccc(N(C(=O)c2ccccc2)C(C(=O)NC2CCCCC2)c2ccccn2)cc1,5.06,lockbox_primary,0.38461538461538464,OADMET-0002020,COc1ccc(CCCC(=O)NC2CCCCC2)cc1,3.82
2513,OADMET-0003356,Cc1cnc2c(cnn2CC(=O)NC2(c3ccccc3Cl)CC2)c1,Cc1cnc2c(cnn2CC(=O)NC2(c3ccccc3Cl)CC2)c1,5.45,lockbox_primary,0.4,OADMET-0002686,O=C(NC1(c2ccccc2Cl)CC1)c1ccc(N2CCOCC2)nc1,5.44
2526,OADMET-0003384,CC(C)(C)c1coc(CNC(=O)N[C@H]2C[C@@H]2c2ccc(F)cc2F)n1,CC(C)(C)c1coc(CNC(=O)N[C@H]2C[C@@H]2c2ccc(F)cc2F)n1,5.16,lockbox_primary,0.44776119402985076,OADMET-0003289,C[C@@H](NC(=O)NCc1nc(C(C)(C)C)co1)c1ccc(Cl)cc1,5.2
2527,OADMET-0005589,Cc1cccn2c(=O)cc(COC(=O)c3cc4cc(Br)ccc4[nH]3)nc12,Cc1cccn2c(=O)cc(COC(=O)c3cc4cc(Br)ccc4[nH]3)nc12,5.16,lockbox_primary,0.4,OADMET-0006037,Cc1cccn2c(=O)cc(Cn3cc(C(O)c4ccccc4)nn3)nc12,4.74
2531,OADMET-0004940,COc1ccc2c(c1)N(C(=O)C1CC(=O)N(c3ccc(F)c([N+](=O)[O-])c3)C1)CCCC2,COc1ccc2c(c1)N(C(=O)C1CC(=O)N(c3ccc(F)c([N+](=O)[O-])c3)C1)CCCC2,5.67,lockbox_primary,0.4268292682926829,OADMET-0005603,NS(=O)(=O)c1cccc(N2CC(C(=O)N3CCc4ccc(Cl)cc43)CC2=O)c1,4.29
2540,OADMET-0002638,CCn1ncc(NS(=O)(=O)c2ccc(Br)c(C)c2)c1C(F)(F)F,CCn1ncc(NS(=O)(=O)c2ccc(Br)c(C)c2)c1C(F)(F)F,5.26,lockbox_primary,0.34328358208955223,OADMET-0004809,CCn1ncc(C)c1NS(=O)(=O)CCc1cccc(F)c1,4.53
2546,OADMET-0005354,O=C(Nc1ccc(-n2cccn2)c(F)c1)c1ccnn1-c1ccccc1,O=C(Nc1ccc(-n2cccn2)c(F)c1)c1ccnn1-c1ccccc1,4.45,lockbox_primary,0.6896551724137931,OADMET-0003285,O=C(NS(=O)(=O)c1ccc(-n2cccn2)c(F)c1)c1ccnn1-c1ccccc1,1.73
2547,OADMET-0002048,CN(C)C1(CN)CCCC1,C[NH+](C)C1(C[NH3+])CCCC1,2.01,lockbox_primary,0.25,OADMET-0003775,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,3.06
2549,OADMET-0004795,Cc1nn(CC(C)C)c(C)c1S(=O)(=O)N1CCC(C(=O)O)c2ccccc21,Cc1nn(CC(C)C)c(C)c1S(=O)(=O)N1CCC(C(=O)[O-])c2ccccc21,4.66,lockbox_primary,0.3026315789473684,OADMET-0005916,CC(C)Cn1cnc(S(=O)(=O)N2CC(=O)Nc3ccccc32)c1,4.64
2553,OADMET-0002734,CCn1c(NC(=O)c2cc(C)nn2C2CCOCC2)nc2cc(C#N)ccc21,CCn1c(NC(=O)c2cc(C)nn2C2CCOCC2)nc2cc(C#N)ccc21,1.81,lockbox_primary,0.3333333333333333,OADMET-0001181,CCc1nc2cc(NC(=O)C3CCC3)ccc2n1CC,4.56
2555,OADMET-0005958,Cc1cc(NC(=O)C2(C)CCCO2)n(-c2cccc(Br)c2)n1,Cc1cc(NC(=O)C2(C)CCCO2)n(-c2cccc(Br)c2)n1,5.09,lockbox_primary,0.38666666666666666,OADMET-0003470,Cc1ccc(-n2nc(C)cc2NC(=O)CN2CCOCC3(CCCC3)C2)cc1,5.82
2557,OADMET-0005940,CC(C)c1nc(C(=O)N2CCC=C(F)C2)nn1-c1ccccc1F,CC(C)c1nc(C(=O)N2CCC=C(F)C2)nn1-c1ccccc1F,5.22,lockbox_primary,0.4393939393939394,OADMET-0005778,CC(C)c1ccc(-n2cc(O)c(C(=O)N3CCC=C(F)C3)n2)cc1,4.53
2561,OADMET-0002823,C#CCN(Cc1ccccc1)C(=O)C(C)NC(=O)c1cccc(Cl)c1Cl,C#CCN(Cc1ccccc1)C(=O)C(C)NC(=O)c1cccc(Cl)c1Cl,5.39,lockbox_primary,0.36538461538461536,OADMET-0003583,C#CCN(C)Cc1ccccc1,2.59
2567,OADMET-0002878,Cc1ccc(F)c2[nH]c(C(=O)Nc3cccc(C4(C)NC(=O)NC4=O)c3)cc12,Cc1ccc(F)c2[nH]c(C(=O)Nc3cccc(C4(C)NC(=O)NC4=O)c3)cc12,5.0,lockbox_primary,0.4142857142857143,OADMET-0005102,CC1(NC(=O)c2cccc(C3(C)NC(=O)NC3=O)c2)CC=CCC1,5.09
2571,OADMET-0005959,Cc1c(C(=O)N2CCCCC2CNC(=O)Nc2ccccc2)nnn1-c1ccc2ncccc2c1,Cc1c(C(=O)N2CCCCC2CNC(=O)Nc2ccccc2)nnn1-c1ccc2ncccc2c1,4.53,lockbox_primary,0.3076923076923077,OADMET-0003506,COc1nccc(C(=O)N2CCCCC2Cc2ccccc2F)n1,5.14
2576,OADMET-0002006,CC(C)(C)c1ccc(C(=O)NCc2ccc(Cl)cc2)cc1,CC(C)(C)c1ccc(C(=O)NCc2ccc(Cl)cc2)cc1,5.19,lockbox_primary,0.5306122448979592,OADMET-0001917,CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,4.16
2581,OADMET-0001180,CCSc1cccc(-c2cc(C(=O)N3CCCCC3)ccn2)c1,CCSc1cccc(-c2cc(C(=O)N3CCCCC3)ccn2)c1,4.77,lockbox_primary,0.35526315789473684,OADMET-0001279,CCCOC1CCCN(C(=O)c2cccc(-c3ccc4[nH]nc(N)c4c3)c2)C1,4.83
2584,OADMET-0004581,O=S1(=O)CCCC(c2cn(-c3ccc(Cl)cc3O)nn2)C1,O=S1(=O)CCCC(c2cn(-c3ccc(Cl)cc3O)nn2)C1,4.76,lockbox_primary,0.417910447761194,OADMET-0002847,COc1ccccc1C(C)(C)n1cc(C2CCCS(=O)(=O)C2)nn1,5.27
2585,OADMET-0004765,Cc1cc(NC(c2ccccc2)c2nnc[nH]2)cc(C)c1Cl,Cc1cc(NC(c2ccccc2)c2nnc[nH]2)cc(C)c1Cl,4.85,excluded_initial_emax,0.4642857142857143,OADMET-0004733,CC1(C)CCC(O)(CNC(c2ccccc2)c2nnc[nH]2)CC1,4.23
2592,OADMET-0003026,CC(C)(C)OC(=O)NC1CCCC2CN(C(=O)C3(Cc4ccccc4)CC3)CC21,CC(C)(C)OC(=O)NC1CCCC2CN(C(=O)C3(Cc4ccccc4)CC3)CC21,5.8,lockbox_primary,0.3472222222222222,OADMET-0003174,CC(C)(C)OC(=O)N[C@H]1CCCC[C@@H]1NC1CCN(C2CCCCC2)C1=O,5.27
2597,OADMET-0005524,CC(O)C(Nc1nc(-c2cccc(Cl)c2)no1)c1ccccc1F,CC(O)C(Nc1nc(-c2cccc(Cl)c2)no1)c1ccccc1F,5.3,lockbox_primary,0.35714285714285715,OADMET-0005839,CC(=O)NC(Cc1nc(-c2ccc(F)c(F)c2)no1)c1c(F)cccc1F,5.06
2598,OADMET-0003003,O=C1CNC(=O)c2ccc(C(=O)N3CC4CCCCC43c3ccccc3)cc2N1,O=C1CNC(=O)c2ccc(C(=O)N3CC4CCCCC43c3ccccc3)cc2N1,5.23,lockbox_primary,0.3780487804878049,OADMET-0002552,O=C(Cn1cc(-c2cncc(F)c2)nn1)N1CC2CCCCC21c1ccccc1,5.52
2603,OADMET-0005153,c1ccc(COC2(c3nc(Cc4cnc(C5CC5)o4)no3)CCOCC2)cc1,c1ccc(COC2(c3nc(Cc4cnc(C5CC5)o4)no3)CCOCC2)cc1,4.53,lockbox_primary,0.5138888888888888,OADMET-0006083,CCS(=O)(=O)N1CCC(c2ccccc2)(c2nc(Cc3cnc(C4CC4)o3)no2)CC1,4.66
2608,OADMET-0005398,O=C(Cc1ccc2cn[nH]c2c1)NC1CC1c1ccccc1Cl,O=C(Cc1ccc2cn[nH]c2c1)NC1CC1c1ccccc1Cl,4.93,lockbox_primary,0.38571428571428573,OADMET-0002996,O=C(Cc1ccc2[nH]ncc2c1)NCC[C@H]1CCCC[C@H]1O,3.65
2615,OADMET-0001814,C=CC(=O)N(Cc1ccn(C)n1)c1ccc(C(=O)N2CCC(O)CC2)cc1,C=CC(=O)N(Cc1ccn(C)n1)c1ccc(C(=O)N2CCC(O)CC2)cc1,3.36,lockbox_primary,0.5217391304347826,OADMET-0001556,C=CC(=O)N(Cc1ccn(C)n1)C1CCN(C(=O)c2ccccc2F)CC1,3.58
2618,OADMET-0005840,CC(C)(C)OC(=O)N1C2CCC1CC(CNc1ccc(C#N)nn1)C2,CC(C)(C)OC(=O)N1C2CCC1CC(CNc1ccc(C#N)nn1)C2,4.81,lockbox_primary,0.4225352112676056,OADMET-0004902,CC(C)(C)OC(=O)N1C2CCC1CC(CC(=O)NC(CO)c1ccc(F)cc1)C2,4.98
2619,OADMET-0003733,Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,3.2,lockbox_primary,0.22807017543859648,OADMET-0002310,CN(C)c1cccc(C(=O)O)c1,1.97
2621,OADMET-0002242,O=C(O)CN1CCOCC1,O=C([O-])CN1CCOCC1,2.01,lockbox_primary,0.6086956521739131,OADMET-0002199,O=C(O)CN1CCCC1,1.95
2624,OADMET-0003599,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,4.75,lockbox_primary,0.6349206349206349,OADMET-0001949,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,3.47
2627,OADMET-0004727,Cc1csc(-c2cccc(S(=O)(=O)N3CCCC3CO)c2)n1,Cc1csc(-c2cccc(S(=O)(=O)N3CCCC3CO)c2)n1,5.01,lockbox_primary,0.3287671232876712,OADMET-0005697,CCS(=O)(=O)c1cccc(CC(=O)N2CCCC2CSC)c1,4.9
2633,OADMET-0002297,COc1cccc2cc(C(=O)O)c(=O)oc12,COc1cccc2cc(C(=O)[O-])c(=O)oc12,2.2,lockbox_primary,0.47368421052631576,OADMET-0002176,COc1ccccc1C(=O)O,2.73
2635,OADMET-0005682,Cc1ccc(C2(CNC(=O)N3CCCC(C)(O)C3)CC2)c(C)c1,Cc1ccc(C2(CNC(=O)N3CCCC(C)(O)C3)CC2)c(C)c1,4.9,lockbox_primary,0.390625,OADMET-0005262,CC1(O)CCCN(C(=O)c2ccc3c(c2)C(C)(C)CO3)C1,4.24
2638,OADMET-0001349,COc1ccc(CC(=O)N2CCC(CNC(=O)CCn3nnnc3C)CC2)cc1,COc1ccc(CC(=O)N2CCC(CNC(=O)CCn3nnnc3C)CC2)cc1,3.36,lockbox_primary,0.4246575342465753,OADMET-0001296,Cc1nnnn1CCC(=O)NC1CCN(c2ccc(F)cc2)CC1,2.71
2642,OADMET-0001527,Cc1ccccc1C1CN(c2ccc(C=O)cn2)CCO1,Cc1ccccc1C1CN(c2ccc(C=O)cn2)CCO1,3.79,lockbox_primary,0.34210526315789475,OADMET-0003458,Cc1nc(NCc2ccc(N3CCOC(C)C3)nc2)c2c(C)csc2n1,2.05
2648,OADMET-0003020,COc1ccc(C(CC(=O)N2CCC(C)C3(CCC3)C2)NC(C)=O)cc1,COc1ccc(C(CC(=O)N2CCC(C)C3(CCC3)C2)NC(C)=O)cc1,5.28,lockbox_primary,0.3150684931506849,OADMET-0005263,COc1ccc(CC(=O)N2CCCC2c2ccc(OC)cn2)cc1,5.08
2649,OADMET-0001794,C=CC(=O)NC(CNC(=O)c1nnc2ccccc2n1)c1ccc(C(C)C)cc1,C=CC(=O)NC(CNC(=O)c1nnc2ccccc2n1)c1ccc(C(C)C)cc1,5.37,lockbox_primary,0.3684210526315789,OADMET-0001561,C=CC(=O)NCC(NC(=O)c1ccc2c(c1)CNC2=O)c1ccc2ccccc2c1,3.95
2655,OADMET-0002103,C1COCCN1,C1COCC[NH2+]1,3.18,lockbox_primary,0.3333333333333333,OADMET-0002052,C1CCCNCC1,2.49
2661,OADMET-0001570,C=CC(=O)N1Cc2ccccc2CC1CNC(=O)C1=NOC(c2ccccc2)C1,C=CC(=O)N1Cc2ccccc2CC1CNC(=O)C1=NOC(c2ccccc2)C1,4.63,lockbox_primary,0.35135135135135137,OADMET-0005869,Cn1nnc(CNC(=O)N2Cc3ccccc3CC2c2ccccc2)n1,4.47
2665,OADMET-0002685,O=C1C2CCCCN2S(=O)(=O)N1CCC1CCc2ccccc21,O=C1C2CCCCN2S(=O)(=O)N1CCC1CCc2ccccc21,5.98,excluded_initial_emax,0.38461538461538464,OADMET-0005172,CSc1ccc(CN2C(=O)[C@@H]3CCCN3S2(=O)=O)cc1Cl,5.2
2673,OADMET-0001092,Cc1ccc(Cl)c(C(=O)Nc2cccc(CN3CCCC3)c2)c1,Cc1ccc(Cl)c(C(=O)Nc2cccc(C[NH+]3CCCC3)c2)c1,4.82,lockbox_primary,0.36231884057971014,OADMET-0005279,CC(C)(C)OCc1cccc(NC(=O)c2cnn3ncccc23)c1,5.39
2676,OADMET-0002721,Cc1nc(CNC(=O)NC2CCCCc3cc(Br)ccc32)no1,Cc1nc(CNC(=O)NC2CCCCc3cc(Br)ccc32)no1,4.97,lockbox_primary,0.4507042253521127,OADMET-0005490,Cc1cc(CNC(=O)NC2CCc3c(Br)cccc32)on1,4.96
2678,OADMET-0001438,CCn1cc(CN2CCN(C(=O)c3ccc4[nH]ccc4c3)CC2)ccc1=O,CCn1cc(C[NH+]2CCN(C(=O)c3ccc4[nH]ccc4c3)CC2)ccc1=O,1.67,lockbox_primary,0.35,OADMET-0001412,O=C(c1ccc2cc[nH]c2c1)N1CCC(Cc2nncn2Cc2ccccc2)C1,4.11
2683,OADMET-0005230,COc1cc(CCC(=O)N2CCC(c3cc(C)n[nH]3)CC2)ccc1OCC(F)(F)F,COc1cc(CCC(=O)N2CCC(c3cc(C)n[nH]3)CC2)ccc1OCC(F)(F)F,5.21,lockbox_primary,0.359375,OADMET-0002309,COc1ccc(CCC(=O)O)cc1OC,2.87
2693,OADMET-0004761,Cc1cc(C)cc(CNC(=O)NCC2CCCC(C)O2)c1,Cc1cc(C)cc(CNC(=O)NCC2CCCC(C)O2)c1,4.61,lockbox_primary,0.3275862068965517,OADMET-0001904,Cc1cc(C)cc(C(=O)NCc2ccc3c(c2)OCO3)c1,4.84
2694,OADMET-0003490,Cn1nccc1S(=O)(=O)N1Cc2ccccc2C(c2ccccc2)C1,Cn1nccc1S(=O)(=O)N1Cc2ccccc2C(c2ccccc2)C1,5.57,lockbox_primary,0.38095238095238093,OADMET-0002867,O=C1OC(c2ccccc2)CC1C(=O)N1Cc2ccccc2C(c2ccccc2)C1,5.12
2696,OADMET-0005020,O=C(C1CCC2(CCC2)CC1)N1CCC(S(=O)(=O)c2ccccc2)CC1,O=C(C1CCC2(CCC2)CC1)N1CCC(S(=O)(=O)c2ccccc2)CC1,5.24,excluded_initial_emax,0.36065573770491804,OADMET-0003396,O=C(C1CC1)N1CCCN(c2ccccc2S(=O)(=O)C(F)F)CC1,5.33
2699,OADMET-0001008,O=C(NCCn1cnnn1)c1nccnc1C(=O)N1CCCCC1,O=C(NCCn1cnnn1)c1nccnc1C(=O)N1CCCCC1,2.78,lockbox_primary,0.31343283582089554,OADMET-0002003,NC(=O)C1(N2CCCCC2)CCN(C(=O)c2ccc(-n3cnnn3)cc2)CC1,2.34
2703,OADMET-0003638,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,5.33,lockbox_primary,0.24193548387096775,OADMET-0002664,O=S(=O)(CCNCc1cc2ccccc2nc1N1CCCCC1)c1ccccc1,5.08
2705,OADMET-0001383,CS(=O)(=O)N(Cc1ccccn1)C1CN(C(=O)CCc2c[nH]c3ccccc23)C1,CS(=O)(=O)N(Cc1ccccn1)C1CN(C(=O)CCc2c[nH]c3ccccc23)C1,3.93,lockbox_primary,0.37037037037037035,OADMET-0001426,CN1C(=O)c2cccn2CC1CNC(=O)CCc1c[nH]c2ccccc12,4.87
2707,OADMET-0003488,CCS(=O)(=O)Nc1ccccc1C(=O)Nc1cc(C2CC2)n(C)n1,CCS(=O)(=O)Nc1ccccc1C(=O)Nc1cc(C2CC2)n(C)n1,5.37,lockbox_primary,0.46875,OADMET-0004094,Cn1nc(NC(=O)CNC(=O)c2ccc(Br)cc2)cc1C1CC1,4.41
2709,OADMET-0001200,Fc1cc(CN2CCCN(Cc3cccnc3)CC2)ccc1Cl,Fc1cc(C[NH+]2CCC[NH+](Cc3cccnc3)CC2)ccc1Cl,4.17,excluded_initial_emax,0.43661971830985913,OADMET-0001418,CN(Cc1cccnc1)c1nc2c(c(=O)[nH]1)CCN(Cc1ccc(F)c(Cl)c1)CC2,4.24
2713,OADMET-0005195,Cc1cccc(CN(C)C(=O)CCn2cc(C#N)c(=O)[nH]c2=O)c1C,Cc1cccc(CN(C)C(=O)CCn2cc(C#N)c(=O)[nH]c2=O)c1C,4.26,lockbox_primary,0.25925925925925924,OADMET-0003061,Cc1c(CN(C)C(=O)c2nn(-c3ccccc3)c3c2CCC3)cnn1C,4.94
2716,OADMET-0003515,CC1CN(Cc2cn(C)nc2-c2ccc(C#N)cc2)C1c1ccccc1,CC1C[NH+](Cc2cn(C)nc2-c2ccc(C#N)cc2)C1c1ccccc1,5.14,lockbox_primary,0.2804878048780488,OADMET-0002691,CCCN(Cc1cnn(C)c1)C(=O)NCc1cn(Cc2ccccc2)nc1-c1ccccc1,5.35
2724,OADMET-0005093,COc1cccc2c1CCCCN2C(=O)c1cc2ncccc2o1,COc1cccc2c1CCCCN2C(=O)c1cc2ncccc2o1,5.31,lockbox_primary,0.391304347826087,OADMET-0005090,COc1cc(OC)nc(C(=O)N2CCCCc3cccnc32)n1,5.44
2733,OADMET-0005145,C[C@@H]1COC[C@@](CO)(CNC(=O)c2ccccc2-n2ccc(C3CC3)n2)N1C,C[C@@H]1COC[C@@](CO)(CNC(=O)c2ccccc2-n2ccc(C3CC3)n2)[NH+]1C,4.99,lockbox_primary,0.5205479452054794,OADMET-0005147,Cc1occ(-c2ccccc2)c1C(=O)NC[C@]1(CO)COC[C@@H](C)N1C,4.62
2735,OADMET-0001536,Cc1cc(C)n(CC(C)CNC(=O)COc2ccccc2C=O)n1,Cc1cc(C)n(CC(C)CNC(=O)COc2ccccc2C=O)n1,4.82,lockbox_primary,0.4117647058823529,OADMET-0001818,COc1ccc(OCC(=O)NCc2ccccc2OC)c(C=O)c1,4.05
2738,OADMET-0003136,CCN(Cc1ccccc1Cl)C(=O)c1ccccc1OCC(=O)N(C)C,CCN(Cc1ccccc1Cl)C(=O)c1ccccc1OCC(=O)N(C)C,5.12,lockbox_primary,0.38,OADMET-0002300,CCOc1ccccc1C(=O)O,2.1
2742,OADMET-0001324,O=S(=O)(N1CCCCC1)N1CCCN(Cc2c[nH]cn2)CC1,O=S(=O)(N1CCCCC1)N1CCC[NH+](Cc2c[nH]cn2)CC1,3.39,lockbox_primary,0.2909090909090909,OADMET-0001113,Cc1csc(CN2CCN(S(C)(=O)=O)CC2)n1,3.2
2744,OADMET-0002700,CC(Cc1nc(-c2cccc(S(C)(=O)=O)c2)nn1C12CC(C1)C2)c1ccccc1,CC(Cc1nc(-c2cccc(S(C)(=O)=O)c2)nn1C12CC(C1)C2)c1ccccc1,5.64,lockbox_primary,0.30666666666666664,OADMET-0001196,COC(C)c1cccc(-c2nc(N(C)C)n(Cc3ccccc3)n2)c1,4.98
2749,OADMET-0001815,C=CC(=O)N(CC)CC(=O)N(CC(=O)NC)CC(C)N1C[C@@H](C)O[C@@H](C)C1,C=CC(=O)N(CC)CC(=O)N(CC(=O)NC)CC(C)[NH+]1C[C@@H](C)O[C@@H](C)C1,2.81,lockbox_primary,0.352112676056338,OADMET-0001652,C=CC(=O)N(CC)CC(=O)NC(C)(C)c1cn(C(C)C)nn1,3.09
2751,OADMET-0005542,COc1c(C)cccc1CNC(=O)NC1CCOCC12CCCC2,COc1c(C)cccc1CNC(=O)NC1CCOCC12CCCC2,5.28,lockbox_primary,0.3698630136986301,OADMET-0005973,O=C(NCc1cccc(OC(F)(F)F)c1)NC1CC12CCOCC2,4.68
2756,OADMET-0001955,CCOC(=O)c1cccc(NC(=O)COc2ccc([N+](=O)[O-])cc2)c1,CCOC(=O)c1cccc(NC(=O)COc2ccc([N+](=O)[O-])cc2)c1,4.57,lockbox_primary,0.45098039215686275,OADMET-0002201,O=C(O)COc1ccc([N+](=O)[O-])cc1,2.25
2760,OADMET-0003398,Cc1csc2c(=O)n(CC(=O)N3c4ccccc4CCC3C)cnc12,Cc1csc2c(=O)n(CC(=O)N3c4ccccc4CCC3C)cnc12,5.33,lockbox_primary,0.41333333333333333,OADMET-0002728,CC1CCc2ccccc2N1C(=O)COc1ccc2c(c1)NC(=O)CC2,5.65
2761,OADMET-0001649,C=CC(=O)NC(Cc1ccccc1)c1nc(-c2ccncc2)no1,C=CC(=O)NC(Cc1ccccc1)c1nc(-c2ccncc2)no1,3.95,lockbox_primary,0.4126984126984127,OADMET-0001606,C=CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccn1,3.99
2771,OADMET-0002107,OC1CCCNc2ccc(Cl)cc21,OC1CCCNc2ccc(Cl)cc21,2.6,lockbox_primary,0.30612244897959184,OADMET-0002100,O=C(Nc1ccc(Cl)cc1)C1CCCNC1,3.01
2784,OADMET-0001245,Cc1ccccc1C1CCN(c2cc(C3CC(N)C3)nc(N)n2)CC1,Cc1ccccc1C1CCN(c2cc(C3CC([NH3+])C3)nc(N)n2)CC1,2.84,lockbox_primary,0.3424657534246575,OADMET-0000978,COc1cc(N2CCCC(c3nc4c(C)cccc4[nH]3)C2)nc(N)n1,4.25
2786,OADMET-0004759,Cc1c[nH]c(=O)c(CNC(=O)NC(c2ccccc2)C2CCCC2)c1,Cc1c[nH]c(=O)c(CNC(=O)NC(c2ccccc2)C2CCCC2)c1,4.96,lockbox_primary,0.3472222222222222,OADMET-0005075,O=C(NC(c1cccc(Cl)c1)C1CCCCC1)c1ccc(=O)[nH]n1,5.18
2791,OADMET-0003502,Cc1cc(-c2cc(C(=O)Nc3cccc(Cn4ccnc4)c3)c3c(C)noc3n2)c(C)o1,Cc1cc(-c2cc(C(=O)Nc3cccc(Cn4ccnc4)c3)c3c(C)noc3n2)c(C)o1,5.35,lockbox_primary,0.3333333333333333,OADMET-0005362,Cc1ccc(-c2cc(C(=O)Nc3cccc(C(=O)NCCC(N)=O)c3)c3ccccc3n2)o1,4.58
2793,OADMET-0001885,O=C(NCCCn1ccnc1)c1cc(-c2cccs2)on1,O=C(NCCCn1ccnc1)c1cc(-c2cccs2)on1,3.1,lockbox_primary,0.7272727272727273,OADMET-0001864,O=C(NCCCn1ccnc1)c1cc(-c2ccccc2)on1,3.49
2794,OADMET-0005514,Cc1nnc(N(C)C(=O)[C@]2(c3ccccc3)C[C@@H](F)C2)s1,Cc1nnc(N(C)C(=O)[C@]2(c3ccccc3)C[C@@H](F)C2)s1,4.7,lockbox_primary,0.4,OADMET-0005836,Cc1nnc(N(C)C(=O)c2c(Cl)cccc2OCC2CC2)s1,4.83
2795,OADMET-0005405,Cc1ccc(-c2ccc(C)c(NC(=O)[C@@H]3CCOC3)c2)o1,Cc1ccc(-c2ccc(C)c(NC(=O)[C@@H]3CCOC3)c2)o1,4.56,lockbox_primary,0.29333333333333333,OADMET-0002799,Cc1ccc(-c2cncc(F)c2)cc1NC(=O)c1ccc2[nH]c(=O)oc2c1,3.4
2796,OADMET-0001975,COc1ccccc1CNC(=O)c1ccccc1OC,COc1ccccc1CNC(=O)c1ccccc1OC,4.78,lockbox_primary,0.5142857142857142,OADMET-0002176,COc1ccccc1C(=O)O,2.73
2807,OADMET-0001353,CC(C)[C@@H]1CN(C(=O)c2ncn[nH]2)C[C@H]1NS(=O)(=O)N(C)C,CC(C)[C@@H]1CN(C(=O)c2ncn[nH]2)C[C@H]1NS(=O)(=O)N(C)C,3.24,lockbox_primary,0.453125,OADMET-0001040,CCNc1ncc(C(=O)N2C[C@@H](NS(C)(=O)=O)[C@H](C(C)C)C2)cn1,3.08
2815,OADMET-0004798,COc1ccc(CCC(=O)N2CCCN(C(=O)c3coc(C4CC4)n3)CC2)cc1,COc1ccc(CCC(=O)N2CCCN(C(=O)c3coc(C4CC4)n3)CC2)cc1,4.63,lockbox_primary,0.39473684210526316,OADMET-0001429,COc1ccc(NC(=O)N2CCn3nnc(CCC(=O)N4CCCC4)c3C2)cc1,3.34
2818,OADMET-0005360,CN(C)c1nc2cc(NC(=O)c3ccc(F)c(S(=O)(=O)N4CCCC4)c3)ccc2[nH]1,CN(C)c1nc2cc(NC(=O)c3ccc(F)c(S(=O)(=O)N4CCCC4)c3)ccc2[nH]1,3.98,lockbox_primary,0.37662337662337664,OADMET-0002555,Nc1ccc(C(=O)Nc2ccc3[nH]c(-c4ccc(F)cc4)nc3c2)cn1,5.03
